"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Declaração Conjunta do Cabo da Boa Esperança – Ministros das Relações Exteriores e Relações Internacionais do BRICS – Cidade do Cabo, África do Sul, 1º de junho de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-do-cabo-da-boa-esperanca-2013-ministros-das-relacoes-exteriores-e-relacoes-internacionais-do-brics-2013-cidade-do-cabo-africa-do-sul-1o-de-junho-de-2023","02/06/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Os Ministros das Relações Exteriores e Relações Internacionais do BRICS se reuniram em 1o de junho de 2023 na Cidade do Cabo, África do Sul. Os Ministros trocaram impressões sobre as principais tendências e questões globais e regionais. Reafirmaram seu compromisso de fortalecer a estrutur | 2. Os Ministros reiteraram o compromisso de fortalecer o multilateralismo e defender o direito internacional, inclusive os propósitos e princípios consagrados na Carta das Nações Unidas (ONU), como sua pedra angular indispensável, e o papel central da ONU em um sistema internacional no qual Est | 3. Os Ministros expressaram preocupação com o uso de medidas coercitivas unilaterais, que são incompatíveis com os princípios da Carta da ONU e produzem efeitos negativos, notadamente no mundo em desenvolvimento. Reiteraram seu compromisso de aprimorar e melhorar a governança global, promovend"
"Discurso do Ministro das Relações Exteriores por ocasião da LXII Reunião Ordinária do Conselho do Mercado Comum (CMC) - Sessão com Estados Partes - Puerto Iguazú, 3 de julho de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-das-relacoes-exteriores-por-ocasiao-da-lxii-reuniao-ordinaria-do-conselho-do-mercado-comum-cmc-puerto-iguazu-3-de-julho-de-2023","03/07/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","É uma grande alegria estar em Puerto Iguazú participando desta reunião do Conselho do Mercado Comum e, amanhã, da reunião de Cúpula que encerrará os trabalhos da presidência “pro tempore” argentina."
"Comunicado Conjunto dos Estados Partes Argentina, Brasil e Paraguai","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosur-argentina-brasil-e-paraguai","04/07/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Os Presidentes dos Estados Partes do MERCOSUL, Alberto Ángel Fernández, pela República Argentina; Luiz Inácio Lula da Silva, pela República Federativa do Brasil, e Mario Abdo Benítez, pela República do Paraguai, participaram da LXII Cúpula de Presidentes do MERCOSUL, realizada em 4 de julho  | Durante a reunião, os Presidentes renovaram o compromisso do MERCOSUL com o fortalecimento da democracia, do Estado de Direito e do respeito aos direitos humanos e destacaram a importância da agenda econômica, comercial, social e cultural do bloco em benefício de seus cidadãos e cidadãs. | Os presidentes também concordaram com a necessidade de abrir um espaço de reflexão política sobre a modernização do bloco, incluindo o fortalecimento da agenda interna para uma maior integração de suas economias, bem como a estratégia de inserção internacional, de forma consensual e solid"
"Declaração Conjunta sobre a Aliança Digital América Latina e Caribe - União Europeia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-sobre-a-alianca-digital-america-latina-e-caribe-uniao-europeia-traducao-nao-oficial","17/07/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Brasil, União Europeia, Argentina, Bahamas, Barbados, Chile, Colômbia, Costa Rica, República Dominicana, Equador, El Salvador, Guatemala, Honduras, Jamaica, México, Panamá, Paraguai, Peru, Suriname, Trinidad e Tobago e Uruguai acordaram aprofundar nossa parceria por meio da criação de uma Ali | A Aliança Digital ALC-UE é um mecanismo de cooperação informal, baseado em valores, aberto a todos os países da América Latina e do Caribe (ALC) e aos estados membros da UE, que podem participar através dos respectivos governos e agências relacionadas com a agenda digital. A UE participa no  | A Aliança Digital ALC-UE oferece fórum regular para diálogo birregional e cooperação em questões digitais para o benefício de nossos cidadãos. Ela estabelece estrutura estratégica para promover a cooperação futura, bem como para a substancial cooperação digital entre ALC e UE ora em and"
"Declaração da Cúpula CELAC-UE 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-cupula-celac-ue-2023","18/07/2023","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","(versão original em inglês)"
"Declaração Presidencial por ocasião da Cúpula da Amazônia – IV Reunião de Presidentes dos Estados Partes no Tratado de Cooperação Amazônica","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-presidencial-por-ocasiao-da-cupula-da-amazonia-2013-iv-reuniao-de-presidentes-dos-estados-partes-no-tratado-de-cooperacao-amazonica","08/08/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Convencidos de que a cooperação, a visão integrada e a ação coletiva são fundamentais para fazer frente aos desafios políticos, sociais, econômicos e ambientais da região amazônica, em particular aqueles relacionados à crise climática, à perda da biodiversidade, à poluição da água e"
"XIX Reunião do Conselho de Ministros da ALADI","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xix-reuniao-do-conselho-de-ministros-da-aladi","18/08/2023","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Realizou-se, em 18 de agosto, em Montevidéu, a Décima Nona Reunião do Conselho de Ministros de Relações Exteriores da Associação Latino-Americana de Integração (ALADI), com a participação de chanceleres e autoridades dos 13 países-membros da Associação. A delegação brasileira foi lid | O encontro serviu para avaliar as atividades da Associação à luz dos múltiplos desafios globais da atualidade. O tema central da reunião foi a economia digital na integração regional, e foram aprovadas seis resoluções que definem linhas de ação para os próximos anos em temas como facilit | Em declaração emanada da reunião, chanceleres e altas autoridades dos países-membros reafirmaram a importância da ALADI como ferramenta para ampliar o comércio intrarregional, por meio de novas oportunidades e aperfeiçoamento de regras, e promover o bem-estar de seus povos. Também destacaram"
"Declaração de Joanesburgo II - Sandton, Gauteng, África do Sul - 23 de agosto de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-joanesburgo-ii-sandton-gauteng-africa-do-sul-23-de-agosto-de-2023","24/08/2023","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","BRICS and Africa: Partnership for Mutually Accelerated Growth,Sustainable Development and Inclusive Multilateralism | 1. We, the Leaders of the Federative Republic of Brazil, the Russian Federation, the Republic of India, the People's Republic of China and the Republic of South Africa met in Sandton, South Africa, from 22 to 24 August 2023 for the XV BRICS Summit held under the theme: ""BRICS and Africa: Partnership | 2. We reaffirm our commitment to the BRICS spirit of mutual respect and understanding, sovereign equality, solidarity, democracy, openness, inclusiveness, strengthened collaboration and consensus. As we build upon 15 years of BRICS Summits, we further commit ourselves to strengthening the framework "
"Atos assinados por ocasião da visita de Estado do senhor Presidente da República, Luiz Inácio Lula da Silva, a Angola","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-de-estado-do-senhor-presidente-da-republica-luiz-inacio-lula-da-silva-a-angola","25/08/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","- ACORDO ENTRE A REPÚBLICA FEDERATIVA DO BRASIL E A REPÚBLICA DE ANGOLA SOBRE O EXERCÍCIO DE ATIVIDADES PROFISSIONAIS REMUNERADAS PELOS DEPENDENTES DO PESSOAL DIPLOMÁTICO, CONSULAR, MILITAR, ADMINISTRATIVO E TÉCNICO DAS MISSÕES DIPLOMÁTICAS E POSTOS CONSULARES;"
"Adesão do Brasil à Parceria Internacional para a Informação e a Democracia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-do-brasil-a-parceria-internacional-para-a-informacao-e-a-democracia","31/08/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Ao promover marcos legais domésticos e padrões internacionais para o exercício da liberdade de expressão e o acesso a informações confiáveis, o Brasil busca combater a desinformação e o discurso de ódio, proteger o trabalho de jornalistas e profissionais de imprensa e promover o respeito a | O Brasil integra grupos de países que lideram, em diferentes foros multilaterais, e em particular no âmbito das Nações Unidas, iniciativas dedicadas ao direito à privacidade, à liberdade de expressão, à proteção de jornalistas, ao acesso à informação e aos impactos de novas tecnologias "
"Declaração de Líderes do G20 de Nova Delhi - Nova Delhi, Índia - 9 e 10 de setembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-lideres-do-g20-de-nova-delhi-nova-delhi-india-9-e-10-de-setembro-de-2023","09/09/2023","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","3. G20 cooperation is essential in determining the course the world takes. Headwinds to global economic growth and stability persist. Years of cascading challenges and crises have reversed gains in the 2030 Agenda and its Sustainable Development Goals (SDGs). Global greenhouse gas (GHG) emissions co"
