"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Declaração conjunta do BRICS sobre o Fortalecimento e a Reforma do Sistema Multilateral","01/06/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-do-brics-sobre-o-fortalecimento-e-a-reforma-do-sistema-multilateral","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...the Republic of India, the People’s Republic of China and the Republic of South Africa met on 1 June 2021 in via Video Conferencing. On the landmark occasion of the 15 th anniversary of BRICS, the Ministers espoused their shared values of peace, freedom and rule of law, respect for human...""","...the Republic of India, the People’s Republic of China and the Republic of South Africa met on 1 June 2021 in via Video Conferencing. On the landmark occasion of the 15 th anniversary of BRICS, the Ministers espoused their shared values of peace, freedom and rule of law, respect for human... | ...and emerging, traditional and non-traditional challenges, including those emanating from terrorism, money laundering, cyber-realm, infodemics and fake news. vi. It should promote international and regional peace and security, social and economic development, and preserve nature’s balance with..."
"Comunicado Conjunto Brasil-Argentina por ocasião da visita a Brasília do Ministro das Relações Exteriores, Comércio Internacional e Culto da Argentina","08/10/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-brasil-argentina-por-ocasiao-da-visita-a-brasilia-do-ministro-das-relacoes-exteriores-comercio-internacional-e-culto-da-argentina","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...etapa pós-pandemia de COVID 19 em diferentes áreas, como integração produtiva para uma convergência virtuosa com cadeias comerciais globais, economia digital e serviços baseados no conhecimento, integração energética e integração no setor saúde. Destacaram, em particular, a realização do Fórum...""","...etapa pós-pandemia de COVID 19 em diferentes áreas, como integração produtiva para uma convergência virtuosa com cadeias comerciais globais, economia digital e serviços baseados no conhecimento, integração energética e integração no setor saúde. Destacaram, em particular, a realização do Fórum..."
"Segunda parte da Reunião Ministerial  do Conselho da OCDE","07/10/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/segunda-parte-da-reuniao-ministerial-do-conselho-da-ocde","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...provisão de serviços públicos e serviços financeiros e de pagamentos pelos meios digitais, bem como as perspectivas positivas que os leilões 5G abrem para níveis mais altos de conectividade e produtividade da sociedade e economia brasileiras.""","...provisão de serviços públicos e serviços financeiros e de pagamentos pelos meios digitais, bem como as perspectivas positivas que os leilões 5G abrem para níveis mais altos de conectividade e produtividade da sociedade e economia brasileiras."
"Declaração dos Líderes do G20 Roma","02/11/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-g20-roma","A nota aborda privacidade e proteção de dados pessoais e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""...esforços para aprimorar a inovação em tecnologias digitais e outras relacionadas à saúde, levando em consideração a necessidade de proteger dados pessoais de saúde, encorajar a transferência voluntária de tecnologia em termos mutuamente acordados e trabalhar com a OMS para atualizar e reforçar...""","...esforços para aprimorar a inovação em tecnologias digitais e outras relacionadas à saúde, levando em consideração a necessidade de proteger dados pessoais de saúde, encorajar a transferência voluntária de tecnologia em termos mutuamente acordados e trabalhar com a OMS para atualizar e reforçar... | 46. ​​ Economia digital, ensino superior e pesquisa . Reconhecemos o papel da tecnologia e da inovação como facilitadores-chave para a recuperação global e o... | ...​​e confiáveis ​​que podem fornecer melhor acesso aos serviços dos setores público e privado, promovendo a privacidade e a proteção de dados pessoais. Continuaremos a trabalhar no desenvolvimento de ferramentas de identidade digital, implantáveis ​​também em cenários de emergência."
"Aprovação pelo Senado Federal da  Convenção de Budapeste sobre o Crime Cibernético","17/12/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/aprovacao-pelo-senado-federal-da-convencao-de-budapeste-sobre-o-crime-cibernetico","A nota aborda governança da internet e privacidade e proteção de dados pessoais, aportando ao debate sobre governança digital global. Trecho-chave: ""...ao importante marco normativo já adotado pelo País em matéria de governança e de proteção de direitos em meio digital, de que são exemplos o Marco Civil da Internet e a Lei Geral de Proteção de Dados Pessoais.""","...ao importante marco normativo já adotado pelo País em matéria de governança e de proteção de direitos em meio digital, de que são exemplos o Marco Civil da Internet e a Lei Geral de Proteção de Dados Pessoais. | ...matéria de governança e de proteção de direitos em meio digital, de que são exemplos o Marco Civil da Internet e a Lei Geral de Proteção de Dados Pessoais."
"LIX Cúpula de Chefes de Estado do MERCOSUL e Estados Associados e LIX Reunião Ordinária do Conselho do Mercado Comum - Comunicado de Imprensa de Argentina, Brasil e Paraguai","17/12/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lix-cupula-de-chefes-de-estado-do-mercosul-e-estados-associados-e-lix-reuniao-ordinaria-do-conselho-do-mercado-comum-comunicado-de-imprensa-de-argentina-brasil-e-paraguai","A nota aborda infraestrutura digital e transformação tecnológica e regulação de plataformas e serviços digitais, aportando ao debate sobre governança digital global. Trecho-chave: ""...digital, para fortalecer a pesquisa, o desenvolvimento e a inovação em soluções digitais. Busca-se aproveitar o potencial de crescimento da economia digital e consolidar um mercado digital regional no MERCOSUL, que permita promover um ambiente de maior produtividade e competitividade, com impactos...""","...digital, para fortalecer a pesquisa, o desenvolvimento e a inovação em soluções digitais. Busca-se aproveitar o potencial de crescimento da economia digital e consolidar um mercado digital regional no MERCOSUL, que permita promover um ambiente de maior produtividade e competitividade, com impactos... | ...o desenvolvimento e a inovação em soluções digitais. Busca-se aproveitar o potencial de crescimento da economia digital e consolidar um mercado digital regional no MERCOSUL, que permita promover um ambiente de maior produtividade e competitividade, com impactos positivos no comércio eletrônico..."
"Declaração Presidencial sobre a Recuperação Pós-Pandemia","17/12/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-presidencial-sobre-a-recuperacao-pos-pandemia","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...meios digitais em seus mais diferentes aspectos, continuarão ganhando força em um momento posterior à crise sanitária, e que a integração e a acessibilidade digital, assim como a capacidade de inovação tecnológica, são essenciais para a prosperidade, a competitividade e a justiça social nos estados partes,...""","...meios digitais em seus mais diferentes aspectos, continuarão ganhando força em um momento posterior à crise sanitária, e que a integração e a acessibilidade digital, assim como a capacidade de inovação tecnológica, são essenciais para a prosperidade, a competitividade e a justiça social nos estados partes,..."
"Comunicado Conjunto Dos Presidentes Dos Estados Partes Do Mercosul E Estados Associados","17/12/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-estados-associados-1","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...a conexão direta, mais rápida e segura entre a América do Sul e a Ásia, contribuindo assim com a impulsão e o desenvolvimento de uma economia digital e das telecomunicações na região. Nesse sentido, reconheceram o valioso aporte que iniciativas como essa possuem para a reativação e a...""","...a conexão direta, mais rápida e segura entre a América do Sul e a Ásia, contribuindo assim com a impulsão e o desenvolvimento de uma economia digital e das telecomunicações na região. Nesse sentido, reconheceram o valioso aporte que iniciativas como essa possuem para a reativação e a..."
"X Diálogo de Alto Nível sobre Direitos Humanos entre Brasil e União Europeia – 1/12/2021 – Comunicado conjunto","01/12/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/x-dialogo-de-alto-nivel-sobre-direitos-humanos-entre-brasil-e-uniao-europeia-2013-1-12-2021-2013-comunicado-conjunto","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""A delegação do Brasil foi chefiada pelo Secretário de Assuntos de Soberania Nacional e Cidadania do Itamaraty, embaixador Paulino Franco de Carvalho Neto. O Representante Especial da UE para Direitos Humanos, senhor Eamon Gilmore,...""","A delegação do Brasil foi chefiada pelo Secretário de Assuntos de Soberania Nacional e Cidadania do Itamaraty, embaixador Paulino Franco de Carvalho Neto. O Representante Especial da UE para Direitos Humanos, senhor Eamon Gilmore,..."
"Nota conjunta do Ministério das Relações Exteriores, da Casa Civil e do Ministério da Economia - Brasil é convidado a iniciar processo de acessão à OCDE","25/01/2022","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nota-conjunta-do-ministerio-das-relacoes-exteriores-da-casa-civil-e-do-ministerio-da-economia-brasil-e-convidado-a-iniciar-processo-de-acessao-a-ocde","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...trabalho da Organização, em temas tão diversos como comércio, investimentos, defesa da concorrência, agricultura, educação, tributação e economia digital.""","...trabalho da Organização, em temas tão diversos como comércio, investimentos, defesa da concorrência, agricultura, educação, tributação e economia digital."
